,title,isbn,booktype,author,rating,ratingCount,reviewCount,year,genres
1733,"Angelfire (Angelfire, #1)",9780062002327,books.book,https://www.goodreads.com/author/show/3220024.Courtney_Allison_Moulton,3.93,29356,2030,2011,fantasy|paranormal|angels|romance|fantasy|paranormal|young-adult
1734,Written on the Body,9780679744474,books.book,https://www.goodreads.com/author/show/9399.Jeanette_Winterson,4.07,22460,1576,1992,fiction|lgbt|glbt|queer|romance
1735,At Swim-Two-Birds,9781564781819,books.book,https://www.goodreads.com/author/show/15248.Flann_O_Brien,3.91,10753,770,1939,fiction|classics|cultural|ireland|european-literature|irish-literature|novels|literature
1736,"The Van Alen Legacy (Blue Bloods, #4)",9781423102267,books.book,https://www.goodreads.com/author/show/21911.Melissa_de_la_Cruz,3.95,63210,1530,2009,young-adult|paranormal|vampires|fantasy|fantasy|paranormal
1737,The War of the End of the World,9780571139613,books.book,https://www.goodreads.com/author/show/22515.Mario_Vargas_Llosa,4.21,7604,607,1981,fiction|historical|historical-fiction|literature|novels
1738,A Widow for One Year,null,books.book,https://www.goodreads.com/author/show/3075.John_Irving,3.75,54763,2509,1998,fiction|contemporary
1739,What We Talk About When We Talk About Love,9780679723059,books.book,https://www.goodreads.com/author/show/7363.Raymond_Carver,4.18,40950,2754,1981,short-stories|fiction|classics|literature|american|literature
1740,Stuart Little,9780064400565,books.book,https://www.goodreads.com/author/show/988142.E_B_White,3.89,100216,2451,1945,childrens|classics|fiction|fantasy
1741,"Seduced in the Dark (The Dark Duet, #2)",null,books.book,https://www.goodreads.com/author/show/5174152.C_J_Roberts,4.29,52229,4121,2012,dark|erotica|bdsm|romance|adult-fiction|erotica|adult
1742,"The Snowman (Harry Hole, #7)",9780307595867,books.book,https://www.goodreads.com/author/show/904719.Jo_Nesb_,4.01,93673,7657,2007,mystery|mystery|crime|fiction|thriller|thriller|mystery-thriller
1743,The Miracle of Forgiveness,9780884944447,books.book,https://www.goodreads.com/author/show/193170.Spencer_W_Kimball,4.36,14709,586,1969,religion|christianity|lds|non-fiction|religion|church|spirituality|self-help
1744,Since You've Been Gone,9781442435001,books.book,https://www.goodreads.com/author/show/3351454.Morgan_Matson,4.14,84451,10221,2014,contemporary|young-adult|romance
1745,"Angel (Maximum Ride, #7)",9780446545242,books.book,https://www.goodreads.com/author/show/3780.James_Patterson,4.02,46446,1972,2011,young-adult|fantasy|science-fiction
1746,"This Man Confessed (This Man, #3)",null,books.book,https://www.goodreads.com/author/show/6576110.Jodi_Ellen_Malpas,4.41,73508,3961,2013,romance|adult-fiction|erotica|erotica|bdsm|romance|contemporary-romance|contemporary
1747,"Resonance (The Fray Theory, #1)",9780995031203,books.book,https://www.goodreads.com/author/show/14780791.Nelou_Keramati,4.14,321,205,2016,fantasy|young-adult|romance|fantasy|urban-fantasy|science-fiction
1748,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",9780446696517,books.book,https://www.goodreads.com/author/show/2345.Nicholas_Sparks,3.80,73160,2836,2003,romance|fiction|womens-fiction|chick-lit|contemporary
1749,"A Knight in Shining Armor (Montgomery/Taggert Family, #13)",9780743457262,books.book,https://www.goodreads.com/author/show/28574.Jude_Deveraux,4.22,31458,2119,1989,romance|romance|historical-romance|science-fiction|time-travel|historical|historical|historical-fiction|fiction
1750,London,9780345455680,books.book,https://www.goodreads.com/author/show/16204.Edward_Rutherfurd,4.07,24270,1471,1997,historical|historical-fiction|fiction|historical
1751,More Than This,9781406350487,books.book,https://www.goodreads.com/author/show/370361.Patrick_Ness,4.00,41762,6400,2013,young-adult|science-fiction|lgbt|fiction
1752,"God's Spy (Father Anthony Fowler, #1)",9780525949947,books.book,https://www.goodreads.com/author/show/364872.Juan_Gomez_Jurado,3.72,2788,291,2006,thriller|fiction|mystery|mystery|crime|suspense
1753,Second Foundation (Foundation #3),9780553803730,books.book,https://www.goodreads.com/author/show/16667.Isaac_Asimov,4.25,125469,2209,1953,science-fiction|fiction|classics
1754,"The Novice (Black Magician Trilogy, #2)",9781841493145,books.book,https://www.goodreads.com/author/show/15890.Trudi_Canavan,4.08,44667,1237,2002,fantasy|fantasy|magic|young-adult|fiction|fantasy|high-fantasy
1755,"A Wind in the Door (Time Quintet, #2)",9780440487616,books.book,https://www.goodreads.com/author/show/106.Madeleine_L_Engle,4.04,106607,3334,1973,fantasy|young-adult|fiction|science-fiction|childrens
1756,Infidel,9780743289689,books.book,https://www.goodreads.com/author/show/46245.Ayaan_Hirsi_Ali,4.21,71055,6136,2006,non-fiction|autobiography|memoir|biography|religion|cultural|africa
1757,"Lies (Gone, #3)",9780061449093,books.book,https://www.goodreads.com/author/show/1599723.Michael_Grant,4.09,57037,2271,2010,young-adult|science-fiction|dystopia|science-fiction|fantasy|fiction|fantasy|paranormal|horror|adventure|fantasy|supernatural|adventure|survival
1758,"Wool Omnibus (Silo, #1)",null,books.book,https://www.goodreads.com/author/show/3064305.Hugh_Howey,4.24,143942,12995,2012,science-fiction|fiction|science-fiction|dystopia|apocalyptic|post-apocalyptic
1759,"Never Too Far (Rosemary Beach, #2; Too Far, #2)",9781301627448,books.book,https://www.goodreads.com/author/show/4872191.Abbi_Glines,4.20,108838,6093,2013,new-adult|romance|contemporary|romance|contemporary-romance|young-adult|womens-fiction|chick-lit|adult|adult-fiction|erotica|drama|love
1760,The Gulag Archipelago 1918–1956,9780060007768,books.book,https://www.goodreads.com/author/show/10420.Aleksandr_Solzhenitsyn,4.22,16535,944,1973,history|non-fiction|cultural|russia|classics|politics
1761,"First Grave on the Right (Charley Davidson, #1)",9780312662752,books.book,https://www.goodreads.com/author/show/4175419.Darynda_Jones,4.06,67566,7290,2011,fantasy|paranormal|fantasy|urban-fantasy|fantasy|romance|mystery|romance|paranormal-romance
1762,"The Burning Bridge (Ranger's Apprentice, #2)",9780399244551,books.book,https://www.goodreads.com/author/show/34049.John_Flanagan,4.30,95542,2802,2005,fantasy|young-adult|adventure|fiction
1763,El túnel,9789871144266,books.book,https://www.goodreads.com/author/show/5775606.Ernesto_Sabato,4.04,36966,2391,1948,fiction|classics|european-literature|spanish-literature
1764,"Spell Bound (Hex Hall, #3)",9781423121329,books.book,https://www.goodreads.com/author/show/2261547.Rachel_Hawkins,4.08,54516,3990,2012,young-adult|fantasy|fantasy|paranormal|fantasy|magic|romance|paranormal|vampires
1765,From Hell,9780861661411,books.book,https://www.goodreads.com/author/show/3961.Alan_Moore,4.17,30281,1525,1999,sequential-art|graphic-novels|sequential-art|comics|horror|fiction|historical|historical-fiction|graphic-novels-comics
1766,"Hannibal (Hannibal Lecter, #3)",9780099297703,books.book,https://www.goodreads.com/author/show/12455.Thomas_Harris,3.75,75694,2565,1999,horror|fiction|thriller|mystery|crime|mystery
1767,Bartleby the Scrivener,9780974607801,books.book,https://www.goodreads.com/author/show/1624.Herman_Melville,3.91,39478,2729,1853,classics|fiction|short-stories|literature|literature|american|literature|19th-century
1768,"Tiger's Quest (The Tiger Saga, #2)",9781402784040,books.book,https://www.goodreads.com/author/show/3097905.Colleen_Houck,4.33,34688,2812,2011,fantasy|young-adult|romance|fantasy|mythology
1769,The Mummy (Ramses the Damned #1),9780099471370,books.book,https://www.goodreads.com/author/show/7577.Anne_Rice,3.83,41280,1059,1989,horror|fantasy|fiction|fantasy|paranormal|fantasy|supernatural
1770,"Time and Again (Time, #1)",9780575073609,books.book,https://www.goodreads.com/author/show/6944.Jack_Finney,3.96,17179,2093,1970,science-fiction|time-travel|fiction|science-fiction|historical|historical-fiction|fantasy
1771,"Secrets of the Dragon Sanctuary (Fablehaven, #4)",9781606410424,books.book,https://www.goodreads.com/author/show/25052.Brandon_Mull,4.36,70274,2912,2009,fantasy|young-adult|fiction|childrens|middle-grade
1772,"Revelations (Blue Bloods, #3)",9781423102281,books.book,https://www.goodreads.com/author/show/21911.Melissa_de_la_Cruz,3.90,72699,1633,2008,young-adult|paranormal|vampires|fantasy|fantasy|paranormal
1773,"Circle of Five (Pha Yul, #1)",null,books.book,https://www.goodreads.com/author/show/7817816.Jan_Raymond,4.20,301,77,2014,fantasy|young-adult|science-fiction|science-fiction|aliens|adventure|fiction|fantasy|paranormal
1774,The Prince and the Pauper,9780451528353,books.book,https://www.goodreads.com/author/show/1244.Mark_Twain,3.85,100797,1905,1881,classics|fiction|historical|historical-fiction|literature
1775,"The Thief (The Queen's Thief, #1)",9780060824976,books.book,https://www.goodreads.com/author/show/22542.Megan_Whalen_Turner,3.89,57185,6705,1996,fantasy|young-adult|fiction|adventure|historical|historical-fiction
1776,Sister Carrie,9780393960426,books.book,https://www.goodreads.com/author/show/8987.Theodore_Dreiser,3.75,34901,1351,1900,classics|fiction|literature|literature|american
1777,I've Got Your Number,9780385342063,books.book,https://www.goodreads.com/author/show/6160.Sophie_Kinsella,3.94,176029,11872,2011,womens-fiction|chick-lit|romance|fiction|contemporary|humor
1778,Lust for Life,9780099416425,books.book,https://www.goodreads.com/author/show/12833.Irving_Stone,4.24,18722,1076,1934,historical|historical-fiction|fiction|art|classics
1779,The Civil War,9780307290465,books.book,https://www.goodreads.com/author/show/24846.Shelby_Foote,4.53,6739,328,1963,history|military-history|civil-war|non-fiction|north-american-history|american-history|war|military|military-history
1780,"Fear (Gone, #5)",9780061449154,books.book,https://www.goodreads.com/author/show/1599723.Michael_Grant,4.24,41985,1930,2012,young-adult|science-fiction|dystopia|science-fiction
1781,"Every Which Way But Dead (The Hollows, #3)",9780060572990,books.book,https://www.goodreads.com/author/show/17054.Kim_Harrison,4.29,62986,1375,2005,fantasy|urban-fantasy|fantasy|fantasy|paranormal|paranormal|vampires|paranormal|witches|fantasy|magic
1782,"The Game of Kings (The Lymond Chronicles, #1)",9780679777434,books.book,https://www.goodreads.com/author/show/8361.Dorothy_Dunnett,4.21,6939,996,1961,historical|historical-fiction|historical|fiction|cultural|scotland|fantasy|adventure
1783,Brighton Rock,9780099478478,books.book,https://www.goodreads.com/author/show/2533.Graham_Greene,3.67,20744,1235,1938,fiction|classics|mystery|crime|mystery
1784,"Grip of the Shadow Plague (Fablehaven, #3)",9781590388983,books.book,https://www.goodreads.com/author/show/25052.Brandon_Mull,4.27,73872,3062,2008,fantasy|young-adult|fiction|childrens|middle-grade|adventure|fantasy|magic|childrens|childrens|juvenile|young-adult|young-adult-fantasy|science-fiction-fantasy
1785,"Glass (Crank, #2)",9781416940906,books.book,https://www.goodreads.com/author/show/2821144.Ellen_Hopkins,4.29,58034,2691,2007,young-adult|poetry|fiction
1786,The Andromeda Strain (Andromeda #1),9780060541811,books.book,https://www.goodreads.com/author/show/5194.Michael_Crichton,3.89,202317,3225,1969,science-fiction|fiction|thriller
1787,"Dance Dance Dance (The Rat, #4)",9780099448761,books.book,https://www.goodreads.com/author/show/3354.Haruki_Murakami,4.04,58091,3143,1988,fiction|cultural|japan|asian-literature|japanese-literature|magical-realism
1788,Hell's Angels,9782221090732,books.book,https://www.goodreads.com/author/show/5237.Hunter_S_Thompson,3.97,39063,1388,1966,non-fiction|history|writing|journalism
1789,A Little Life,9780385539258,books.book,https://www.goodreads.com/author/show/6571447.Hanya_Yanagihara,4.30,147517,22573,2015,fiction|contemporary|lgbt
1790,The House at Riverton,9780330448444,books.book,https://www.goodreads.com/author/show/615274.Kate_Morton,3.94,92219,7763,2006,historical|historical-fiction|fiction|mystery|historical|romance
1791,"The Young Elites (The Young Elites, #1)",9780399167836,books.book,https://www.goodreads.com/author/show/4342215.Marie_Lu,3.91,93170,12109,2014,fantasy|young-adult|science-fiction|dystopia
1792,"Wake (Wake, #1)",9781416953579,books.book,https://www.goodreads.com/author/show/767547.Lisa_McMann,3.75,75006,5409,2008,young-adult|romance|fiction|fantasy|supernatural|mystery|fantasy|young-adult|teen|fantasy|urban-fantasy|fantasy|paranormal|romance|paranormal-romance
1793,"Prince of Wolves (The Grey Wolves, #1)",null,books.book,https://www.goodreads.com/author/show/5014564.Quinn_Loftis,4.05,32725,2618,2011,fantasy|paranormal|young-adult|shapeshifters|werewolves|fantasy|romance
1794,"Strange Angels (Strange Angels, #1)",9781595142511,books.book,https://www.goodreads.com/author/show/3408349.Lili_St_Crow,3.78,37827,2153,2009,young-adult|fantasy|paranormal|paranormal|vampires|fantasy|fantasy|urban-fantasy
1795,Lightning,9780425192030,books.book,https://www.goodreads.com/author/show/9355.Dean_Koontz,4.07,51823,1909,1988,horror|fiction|thriller|science-fiction|science-fiction|time-travel
1796,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",9781780484259,books.book,https://www.goodreads.com/author/show/346732.George_R_R_Martin,4.63,44921,1541,2000,fantasy|fiction
1797,"Quicksilver (The Baroque Cycle, #1)",9780060593087,books.book,https://www.goodreads.com/author/show/545.Neal_Stephenson,3.93,33813,1969,2003,fiction|historical|historical-fiction|science-fiction|fantasy|historical
1798,"Trickster's Queen (Daughter of the Lioness, #2)",9780375828782,books.book,https://www.goodreads.com/author/show/8596.Tamora_Pierce,4.29,51888,969,2004,fantasy|young-adult|fiction
1799,1776,9780743226721,books.book,https://www.goodreads.com/author/show/6281688.David_McCullough,4.07,166882,6760,2005,history|non-fiction|north-american-history|american-history|historical|military-history|american-revolution
1800,Replay,9780688161125,books.book,https://www.goodreads.com/author/show/19651.Ken_Grimwood,4.16,25757,3057,1987,fiction|science-fiction|science-fiction|time-travel|fantasy
1801,Change of Heart,9780743496742,books.book,https://www.goodreads.com/author/show/7128.Jodi_Picoult,3.93,99753,6305,2008,fiction|contemporary|womens-fiction|chick-lit|adult-fiction
1802,A Visit from the Goon Squad,9780307592835,books.book,https://www.goodreads.com/author/show/49625.Jennifer_Egan,3.66,161601,16764,2010,fiction|contemporary|music|short-stories
1803,The Rise and Fall of the Third Reich,9780671728687,books.book,https://www.goodreads.com/author/show/13360.William_L_Shirer,4.17,86875,2525,1960,history|non-fiction|war|war|world-war-ii|politics
1804,Anathem,9780061474095,books.book,https://www.goodreads.com/author/show/545.Neal_Stephenson,4.19,56971,4623,2008,science-fiction|fiction|fantasy
1805,"World After (Penryn & the End of Days, #2)",null,books.book,https://www.goodreads.com/author/show/4890182.Susan_Ee,4.20,81431,7728,2013,fantasy|young-adult|paranormal|angels|science-fiction|dystopia|fantasy|paranormal
1806,Mila 18,9780553241600,books.book,https://www.goodreads.com/author/show/19708.Leon_Uris,4.29,22432,529,1961,historical|historical-fiction|fiction|world-war-ii|holocaust|historical|war|world-war-ii|war
1807,Lucifer's Hammer,9780449208137,books.book,https://www.goodreads.com/author/show/12534.Larry_Niven,3.99,37642,1318,1977,science-fiction|fiction|apocalyptic|post-apocalyptic|science-fiction|apocalyptic
1808,Gandhi,9780807059098,books.book,https://www.goodreads.com/author/show/5810891.Mahatma_Gandhi,4.07,40987,1691,1927,biography|non-fiction|history|biography|autobiography|cultural|india|philosophy
1809,The Zahir,9780060832810,books.book,https://www.goodreads.com/author/show/566.Paulo_Coelho,3.57,63578,3097,2005,fiction|philosophy|novels
1810,Ramonst,null,books.book,https://www.goodreads.com/author/show/14855049.A_F_Knott,4.49,576,22,2016,novels|fiction|contemporary|drama|book-club|epic|mystery|crime|dark
1811,Tell the Wolves I'm Home,9780679644194,books.book,https://www.goodreads.com/author/show/5274234.Carol_Rifka_Brunt,4.04,113123,13176,2012,fiction|young-adult|historical|historical-fiction|contemporary|young-adult|coming-of-age
